ID,Name,City,State,Wikipedia_URL,Has_Image
"67a849aa-5cd9-4e71-8004-869c4fad61c6","Museu Aeroespacial","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_Aeroespacial","true"
"e61e46a2-4303-45bc-b550-a8c4a74f4ae4","Base Aérea dos Afonsos","Rio De Janeiro","RJ","https://en.wikipedia.org/wiki/Afonsos_Air%20Force%20Base","true"
"2f6c8362-33b9-4b47-9a10-a1e4d8a88f3a","Museu Histórico do Corpo de Bombeiros Militar do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_Hist%C3%B3rico%20da%20Cidade%20do%20Rio%20de%20Janeiro","true"
"323076d6-2e64-4a41-8101-a3f4b638fda1","Forte de Copacabana (Museu Histórico do Exército e Forte de Copacabana)","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Forte_de%20Copacabana","true"
"01940cf7-6352-4ed8-9c9f-841fcd6ff79a","Shopping da Gávea","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Shopping_da%20G%C3%A1vea","true"
"41d19cab-780e-45c5-a627-78d5092b8d73","Parque Natural Municipal da Cidade","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_Hist%C3%B3rico%20da%20Cidade%20do%20Rio%20de%20Janeiro","true"
"25c0bc96-bb1c-4b3d-9d7b-8a91c6025271","Norte Shopping","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Norte_Shopping%20(Rio%20de%20Janeiro)","true"
"dd0ced4a-eaab-43f3-be3f-673a4943fb0c","Parque dos Atletas","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Parque_dos%20Atletas","true"
"f1cfa04b-98fd-401c-953d-e4c4ef011026","Praia do Leme","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Praia_do%20Leme","true"
"178ae5d4-24c2-4d6c-82b8-e85fd293f0f0","Solar dos Araújos","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Solar_dos%20Ara%C3%BAjos","true"
"9712e6f7-d045-454b-9b36-5e2bc202372b","Teatro dos Grandes Atores - Barra Square","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Cidade_das%20Artes","true"
"2a61753e-6872-4da6-a91c-6e5ff3b16f6b","Igreja de Nossa Senhora da Candelária","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Igreja_de%20Nossa%20Senhora%20da%20Candel%C3%A1ria","true"
"ae3a6d91-feef-46f7-aae2-a34c3db12c04","Cristo Redentor","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Cristo_Redentor","true"
"77af52b1-70b5-4282-bfd5-7a0718c07538","Museu Villa-Lobos","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_Villa-Lobos","true"
"6e237160-fc44-4906-9af6-42cefff27021","Paróquia São Paulo Apóstolo - Copacabana RJ","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Copacabana","true"
"e4911d1c-0f67-490b-972e-3e52176a1f35","União da Ilha do Governador","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Uni%C3%A3o_da%20Ilha%20do%20Governador","true"
"0d3df17e-01f8-49bc-9461-fd30c4a9d4be","AquaRio","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/AquaRio","true"
"542456a6-1c7f-4100-b9d1-582875d51d41","Estádio Luso Brasileiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Luso%20Brasileiro","true"
"8bd83c0a-5bea-4b13-b452-d6926967a307","Museu de Ciências da Terra","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_de%20Ci%C3%AAncias%20da%20Terra","true"
"49f1e5af-a9ac-40fb-8e83-3a2bf8061fda","Parque Garota de Ipanema","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Parque_Garota%20de%20Ipanema","true"
